year,institution_name,inst_type_name,institution_city,state_abbv,CC_iss_name,total_open_acc,total_new_acc
2012,Cornell Alumni Federation,Alumni Association,Ithaca,NY,Chase Bank,7417,5
2012,"Crimson Tide Sports Marketing, LLC",Other,Tuscaloosa,AL,Compass Bank,0,0
2012,Del Mar College Foundation/Alumni Association,Alumni Association,Corpus Christi,TX,Capital One,2,2
2012,Delaware State University Alumni Association,Alumni Association,Dover,DE,"FIA Card Services, N.A.",182,1
2012,Delaware Technical & Community College Educational,University,Dover,DE,UMB Bank,2,0
2012,Delta Chi Fraternity Inc,Other,Iowa City,IA,"FIA Card Services, N.A.",620,6
2012,Delta Delta Delta,Other,Arlington,TX,U.S. Bank National Association ND,886,62
2012,Delta Iota House Corp.,Other,Denver,CO,Capital One,5,0
2012,Delta Kappa Gamma Society International,Other,Austin,TX,"FIA Card Services, N.A.",197,3
2012,Delta Phi Epsilon Sorority,Other,Maryland Heights,MO,"FIA Card Services, N.A.",317,3
2012,Delta Sigma Delta,Other,Nekoosa,WI,"FIA Card Services, N.A.",119,0
2012,Delta Sigma Phi Fraternity,Other,Indianapolis,IN,"FIA Card Services, N.A.",510,0
2012,Delta Sigma Pi,Other,Oxford,OH,U.S. Bank National Association ND,713,86
2012,Delta State University Alumni Association Inc,University,Cleveland,MS,"FIA Card Services, N.A.",609,2
2012,Delta Upsilon International Fraternity,Other,Indianapolis,IN,"FIA Card Services, N.A.",354,0
2012,Delta Zeta Sorority,Other,Oxford,OH,"FIA Card Services, N.A.",1507,5
2012,DePaul University,University,Chicago,IL,"FIA Card Services, N.A.",394,7
2012,Dickinson College,University,Carlisle,PA,"FIA Card Services, N.A.",434,0
2012,Dominican University,University,River Forest,IL,"FIA Card Services, N.A.",215,0
2012,Drexel University,University,Philadelphia,PA,U.S. Bank National Association ND,1543,105
2012,Duke University Alumni Association,Alumni Association,Durham,NC,Capital One,555,196
2012,Duquesne University Alumni Association,Alumni Association,Pittsburgh,PA,U.S. Bank National Association ND,1143,47
2012,East Carolina University Alumni AssociationInc,Alumni Association,Greenville,NC,"FIA Card Services, N.A.",2439,147
2012,"East Stroudsburg University Foundation, Inc.",Foundation,East Stroudsburg,PA,Capital One,12,4
2012,East Stroudsburg University of Pennsylvania,University,East Stroudsburg,PA,Pennsylvania State Employees Credit Union,391,9
2012,Eastern Illinois University Alumni AssociationInc,Alumni Association,Charleston,IL,"FIA Card Services, N.A.",3099,0
2012,Eastern New Mexico University Alumni AssociationInc,Alumni Association,Portales,NM,"FIA Card Services, N.A.",550,0
2012,Eastern Washington University Alumni Association,Alumni Association,Cheney,WA,"FIA Card Services, N.A.",759,0
2012,ECSU Foundation,Foundation,Elizabeth City,NC,UMB Bank,3,0
2012,Edinboro University of Pennsylvania Alumni Association,Alumni Association,Edinboro,PA,"FIA Card Services, N.A.",1113,1
2012,Elizabethtown College,University,Elizabethtown,PA,"FIA Card Services, N.A.",424,0
2012,Elizabethtown College,University,Elizabethtown,PA,Pennsylvania State Employees Credit Union,44,6
2012,Elon College,University,Elon College,NC,"FIA Card Services, N.A.",258,0
2012,Emory University,University,Atlanta,GA,"FIA Card Services, N.A.",2427,5
2012,Emporia State University Alumni Association,Alumni Association,Emporia,KS,"INTRUST Bank, N.A.",906,37
2012,Erskine College Alumni Association,Alumni Association,Due West,SC,Capital One,7,1
2012,Fairfield University,University,Fairfield,CT,"FIA Card Services, N.A.",816,0
2012,Ferris State University,University,Big Rapids,MI,"FIA Card Services, N.A.",124,2
2012,FFA Alumni Association,Alumni Association,Alexandria,VA,"FIA Card Services, N.A.",361,0
2012,Florida Atlantic University Foundation Inc,Foundation,Boca Raton,FL,"FIA Card Services, N.A.",2887,4
2012,Florida Brass Drum & Bugle,Other,Pompano Beach,FL,UMB Bank,5,0
2012,Florida Institute of Technology Alumni Association,Alumni Association,Melbourne,FL,U.S. Bank National Association ND,348,34
2012,Florida International University Alumni Association,Foundation,Miami,FL,"FIA Card Services, N.A.",6185,85
2012,Fordham University,University,Bronx,NY,"FIA Card Services, N.A.",6475,10
2012,Fort Hays State University Alumni Association,Alumni Association,Hays,KS,"INTRUST Bank, N.A.",755,68
2012,Foundation at New Jersey Institute of Technology,Foundation,Newark,NJ,"FIA Card Services, N.A.",56,1
2012,Foundation Chapter of Theta Chi Fraternity Inc,Foundation,Indianapolis,IN,"FIA Card Services, N.A.",465,0
2012,Franklin Marshall Alumni Association,Alumni Association,Lancaster,PA,"FIA Card Services, N.A.",386,0
2012,Franklin Pierce College,University,Rindge,NH,"FIA Card Services, N.A.",220,0
2012,Gamma Phi Beta International Sorority Inc,Other,Englewood,CO,"FIA Card Services, N.A.",859,16
2012,General Alumni Assoc of Univ of N Carolina at Chapel Hill,Alumni Association,Chapel Hill,NC,"FIA Card Services, N.A.",16450,421
2012,Geneva College,University,Beaver Falls,PA,"FIA Card Services, N.A.",578,0
2012,Georgetown University Alumni Association,Alumni Association,Washington,DC,"FIA Card Services, N.A.",7993,264
2012,Georgia Southern University Foundation Inc,Foundation,Statesboro,GA,"FIA Card Services, N.A.",2570,76
2012,Georgia Southwestern Foundation Inc,Foundation,Americus,GA,"FIA Card Services, N.A.",71,0
2012,Georgia State University Alumni AssociationInc,Alumni Association,Atlanta,GA,"FIA Card Services, N.A.",2415,216
2012,Georgia Tech Alumni Association,Alumni Association,Atlanta,GA,Capital One,947,313
2012,Gettysburg College,University,Gettysburg,PA,"FIA Card Services, N.A.",304,0
2012,GIA Alumni Association,Alumni Association,Santa Monica,CA,"FIA Card Services, N.A.",1119,1
2012,Golden Key International Honour Society,Other,Atlanta,GA,"FIA Card Services, N.A.",30560,561
2012,Goldey Beacom College,University,Wilmington,DE,"FIA Card Services, N.A.",196,0
2012,Grand Valley State University,University,Allendale,MI,"FIA Card Services, N.A.",826,5
2012,Green Mountain College,University,Poultney,VT,"FIA Card Services, N.A.",103,0
2012,Gustavus Adolphus College,University,Saint Peter,MN,"FIA Card Services, N.A.",495,0
2012,Hampden Sydney College,University,Hampden Sydney,VA,"FIA Card Services, N.A.",261,0
2012,Harding University Inc,University,Searcy,AR,"FIA Card Services, N.A.",1176,3
2012,Harrisburg Area Community College,University,Harrisburg,PA,Pennsylvania State Employees Credit Union,88,9
2012,Harvard Alumni Association,Alumni Association,Cambridge,MA,Barclays Bank Delaware,8300,300
2012,Henderson State University,University,Arkadelphia,AR,"FIA Card Services, N.A.",334,1
2012,Herbert H Lehman College Foundation Inc,Foundation,Bronx,NY,"FIA Card Services, N.A.",233,0
2012,Hood College,University,Frederick,MD,"FIA Card Services, N.A.",224,0
2012,Houston Baptist University,University,Houston,TX,"FIA Card Services, N.A.",240,0
2012,Howard Payne University Alumni Association,Alumni Association,Brownwood,TX,"FIA Card Services, N.A.",225,0
2012,Howard University Department of Alumni Relations,Alumni Association,Washington,DC,"FIA Card Services, N.A.",1070,5
2012,Illinois State University Foundation,Foundation,Normal,IL,"FIA Card Services, N.A.",5463,149
2012,Immaculata College,University,Immaculata,PA,"FIA Card Services, N.A.",152,0
2012,Indiana State University,University,Terre Haute,IN,"FIA Card Services, N.A.",2013,2
2012,Indiana University Alumni Association,Alumni Association,Bloomington,IN,"FIA Card Services, N.A.",23370,699
2012,Indiana University of Pennsylvania Alumni Association,Alumni Association,Indiana,PA,Capital One,0,0
2012,Indiana University of Pennsylvania Alumni Association,Alumni Association,Indiana,PA,"FIA Card Services, N.A.",3044,1
2012,Institute of Industrial Engineers,Other,Norcross,GA,"FIA Card Services, N.A.",1444,0
2012,Institute of Management Accountants,Other,Montvale,NJ,"FIA Card Services, N.A.",3997,58
2012,International Chiropractors Association,Other,Arlington,VA,"FIA Card Services, N.A.",782,0
2012,International Legal Fraternity of Phi Delta Phi,Other,Washington,DC,"FIA Card Services, N.A.",298,0
2012,International Management Company (IMG),Other,Tucson,AZ,Compass Bank,4,2
2012,Iona College,University,New Rochelle,NY,"FIA Card Services, N.A.",975,0
2012,Iowa State University Alumni Association,Alumni Association,Ames,IA,"FIA Card Services, N.A.",12621,382
2012,Jacksonville State University Alumni Association,Alumni Association,Jacksonville,AL,U.S. Bank National Association ND,2338,30
2012,James Madison University Alumni Association,Alumni Association,Harrisonburg,VA,Capital One,0,0
2012,Javelina Alumni Association,Alumni Association,Kingsville,TX,"FIA Card Services, N.A.",246,0
2012,JMUAA Alumni Association,Alumni Association,Harrisonburg,VA,"FIA Card Services, N.A.",491,0
2012,Johns Hopkins University,University,Baltimore,MD,"FIA Card Services, N.A.",5632,60
2012,Kansas State University Alumni Association,Alumni Association,Manhattan,KS,"INTRUST Bank, N.A.",12348,313
2012,Kappa Alpha Psi,Other,Philadelphia,PA,"FIA Card Services, N.A.",591,0
2012,Kappa Delta Pi An International Honor Society in Education,Other,Indianapolis,IN,"FIA Card Services, N.A.",1241,1
2012,Kappa Delta Rho Fraternity,Other,Greensburg,PA,"FIA Card Services, N.A.",155,0
2012,Kappa Psi Pharmaceutical Fraternity,Other,Oklahoma City,OK,"FIA Card Services, N.A.",56,1
2012,Kent State University,University,Kent,OH,"FIA Card Services, N.A.",4106,6
2012,Keystone College Alumni Association,Alumni Association,La Plume,PA,Capital One,1,0
2012,Keystone College Parents,Foundation,La Plume,PA,Capital One,15,3
2012,Kutztown University Alumni Association,Alumni Association,Kutztown,PA,"FIA Card Services, N.A.",812,3
2012,Kutztown University Foundation Inc.,Foundation,Kutztown,PA,Pennsylvania State Employees Credit Union,0,0
2012,Kutztown University of Pennsylvania,University,Kutztown,PA,Pennsylvania State Employees Credit Union,74,9
2012,"La Sierra University, La Sierra Alumni Association",Alumni Association,Riverside,CA,"FIA Card Services, N.A.",20,0
2012,Lafayette College Alumni Association,Alumni Association,Easton,PA,"FIA Card Services, N.A.",500,1
2012,"Lake Sumter Community College Foundation, Inc.",Foundation,Leesburg,FL,Capital One,2,1
2012,Lambda Chi Alpha Fraternity Inc,Other,Indianapolis,IN,"FIA Card Services, N.A.",609,0
2012,"Lambda Phi Epsilon National Fraternity, Inc.",Other,New Brunswick,NJ,Capital One,9,2
2012,Lambda Sigma Upsilon Latino Fraternity,Other,Hoboken,NJ,UMB Bank,8,2
2012,"Lambda Theta Nu Sorority, Inc.",Other,San Diego,CA,Capital One,24,7
2012,Lambda Theta Phi,Other,Parsippany,NJ,UMB Bank,20,1
2012,LaSalle University Alumni Association,Alumni Association,Philadelphia,PA,"FIA Card Services, N.A.",1462,4
2012,Le Moyne College,University,Syracuse,NY,"FIA Card Services, N.A.",430,0
2012,Lenoir Rhyne College Alumni Association,Alumni Association,Hickory,NC,"FIA Card Services, N.A.",140,0
2012,Letourneau University,University,Longview,TX,"FIA Card Services, N.A.",217,0
2012,Liberty University,University,Lynchburg,VA,U.S. Bank National Association ND,1098,69
2012,Lock Haven University Alumni Association,Alumni Association,Lock Haven,PA,Capital One,6,2
2012,Lock Haven University of Pennsylvania,University,Lock Haven,PA,Pennsylvania State Employees Credit Union,54,2
2012,Longwood University Alumni Association,Alumni Association,Farmville,VA,"FIA Card Services, N.A.",381,1
2012,Louisiana State University Medical Center Foundation,Foundation,New Orleans,LA,"FIA Card Services, N.A.",154,0
2012,Louisiana Tech University Foundation,Foundation,Ruston,LA,"FIA Card Services, N.A.",1695,3
2012,Loyola College in Maryland,University,Baltimore,MD,"FIA Card Services, N.A.",1780,2
2012,Loyola University New Orleans,University,New Orleans,LA,"FIA Card Services, N.A.",1225,0
2012,LSU Alumni Association,Alumni Association,Baton Rouge,LA,"FIA Card Services, N.A.",7182,223
2012,Luther College,University,Decorah,IA,"FIA Card Services, N.A.",407,0
2012,Manhattan College,University,Riverdale,NY,"FIA Card Services, N.A.",943,1
2012,Manhattanville College,University,Purchase,NY,"FIA Card Services, N.A.",200,8
2012,Mansfield University of Pennsylvania,University,Mansfield,PA,Pennsylvania State Employees Credit Union,87,5
2012,Marshall University Alumni Association,Alumni Association,Huntington,WV,"FIA Card Services, N.A.",2066,0
2012,Martin Luther College Alumni Association,Alumni Association,New Ulm,MN,UMB Bank,70,13
2012,Marymount University,University,Arlington,VA,"FIA Card Services, N.A.",93,0
2012,Massachusetts Medical Society,Other,Waltham,MA,"FIA Card Services, N.A.",913,0
2012,Mercyhurst College,University,Erie,PA,"FIA Card Services, N.A.",300,0
2012,Michigan State University,University,East Lansing,MI,Michigan State University Federal Credit Union,2319,1286
2012,Michigan Technological University,University,Houghton,MI,"FIA Card Services, N.A.",1929,3
2012,Millersville University Alumni Association,Alumni Association,Millersville,PA,U.S. Bank National Association ND,0,0
2012,Millersville University Alumni Association,Alumni Association,Millersville,PA,Pennsylvania State Employees Credit Union,214,214
2012,Millersville University of Pennsylvania,University,Millersville,PA,Pennsylvania State Employees Credit Union,299,8
2012,Miner Alumni Association(MO University of S&T),Alumni Association,Rolla,MO,U.S. Bank National Association ND,430,44
2012,Minnesota State University Moorhead Alumni Association,Alumni Association,Moorhead,MN,U.S. Bank National Association ND,317,6
2012,Mississippi State University Alumni Association,Alumni Association,Mississippi State,MS,"FIA Card Services, N.A.",6133,194
2012,Missouri State University Foundation,Foundation,Springfield,MO,"FIA Card Services, N.A.",2533,112
2012,MIT Alumni Association,Alumni Association,Cambridge,MA,MIT Federal Credit Union,175,50
2012,Monmouth College,University,Monmouth,IL,"FIA Card Services, N.A.",224,0
2012,Monmouth University,University,West Long Branch,NJ,"FIA Card Services, N.A.",561,0
2012,Montana State University Alumni Association,Alumni Association,Bozeman,MT,"FIA Card Services, N.A.",3735,3
2012,Montclair State University Alumni Association,Alumni Association,Upper Montclair,NJ,"FIA Card Services, N.A.",2745,0
2012,Morehouse School of Medicine National Alumni Association,Alumni Association,Atlanta,GA,Capital One,1,0
2012,Morgan State University National Alumni Association,Alumni Association,Baltimore,MD,"FIA Card Services, N.A.",317,0
2012,Morrisville College Foundaton,Alumni Association,Morrisville,NY,"FIA Card Services, N.A.",227,0
2012,Mount Saint Marys College,University,Los Angeles,CA,"FIA Card Services, N.A.",283,0
2012,Mount Saint Marys College Maryland,University,Emmitsburg,MD,"FIA Card Services, N.A.",519,1
2012,Mountain State University Alumni Association,Alumni Association,Beckley,WV,UMB Bank,8,0
2012,Murray State University Alumni Association,Alumni Association,Murray,KY,U.S. Bank National Association ND,680,20
2012,NACE International,Other,Houston,TX,"FIA Card Services, N.A.",323,0
2012,National Alumnae Association of Spelman College Inc,Alumni Association,Atlanta,GA,"FIA Card Services, N.A.",325,0
2012,National Alumni Associationof the University of Alabama,Alumni Association,Tuscaloosa,AL,"FIA Card Services, N.A.",12329,248
2012,National Association of School Psychologists,Other,Bethesda,MD,"FIA Card Services, N.A.",999,0
2012,National Athletic Trainers  Association,Other,Dallas,TX,"FIA Card Services, N.A.",1102,0
2012,National Lawyers Guild,Other,New York,NY,"FIA Card Services, N.A.",405,0
2012,National Louis University,University,Evanston,IL,"FIA Card Services, N.A.",619,0
2012,National Science Teachers Association,Other,Arlington,VA,"FIA Card Services, N.A.",1080,0
2012,National Society of Black Engineers,Other,Alexandria,VA,"FIA Card Services, N.A.",407,0
2012,National Society of Collegiate Scholars,Other,Washington,DC,"FIA Card Services, N.A.",3839,5
2012,National Student Speech Language Hearing Association,Other,Rockville,MD,"FIA Card Services, N.A.",0,0
2012,National University,University,La Jolla,CA,"FIA Card Services, N.A.",825,0
2012,NCPA Foundation,Foundation,Alexandria,VA,"FIA Card Services, N.A.",535,0
2012,New England Institute of Technology,Alumni Association,Warwick,RI,Capital One,0,0
2012,New Mexico Highlands University Alumni Association,Alumni Association,Las Vegas,NM,"FIA Card Services, N.A.",172,0
2012,New Mexico Military Institute,Alumni Association,Roswell,NM,"FIA Card Services, N.A.",235,2
2012,New Mexico State University Alumni Association,Alumni Association,Las Cruces,NM,"FIA Card Services, N.A.",2440,4
2012,New York Film Academy,University,New York,NY,UMB Bank,10,0
2012,New York University Alumni Association,Alumni Association,New York,NY,"FIA Card Services, N.A.",9067,286
2012,New York Women in Communications Foundation,Foundation,New York,NY,UMB Bank,5,0
2012,Niagara University,University,Niagara,NY,"FIA Card Services, N.A.",444,0
2012,North Carolina Central University Alumni Association,Alumni Association,Durham,NC,"FIA Card Services, N.A.",197,0
2012,North Carolina State University Alumni Association,Alumni Association,Raleigh,NC,Chase Bank,6235,0
2012,North Dakota State University Alumni Association,Alumni Association,Fargo,ND,"FIA Card Services, N.A.",316,4
2012,North Texas Exes,Alumni Association,Denton,TX,"FIA Card Services, N.A.",5090,1
2012,Northeast Lousiana University Alumni Association,Alumni Association,Monroe,LA,"FIA Card Services, N.A.",841,0
2012,"Northeast Triskelion, Inc",Other,New York,NY,Capital One,12,3
2012,Northeastern Illinois University Foundation,University,Chicago,IL,"FIA Card Services, N.A.",80,0
2012,Northeastern State University Foundation Inc,Foundation,Tahlequah,OK,"FIA Card Services, N.A.",439,0
2012,Northeastern University,University,Boston,MA,"FIA Card Services, N.A.",3231,407
2012,Northern Arizona University Alumni Association,Alumni Association,Flagstaff,AZ,Capital One,411,247
2012,Northern Illinois University Alumni Association,Alumni Association,DeKalb,IL,"FIA Card Services, N.A.",973,8
2012,Northern Kentucky University Foundation,Foundation,Highland Heights,KY,U.S. Bank National Association ND,328,20
2012,Northwest College Foundation,Foundation,Powell,WY,UMB Bank,15,1
2012,Northwest Missouri State University Alumni Association,Alumni Association,Maryville,MO,U.S. Bank National Association ND,344,21
2012,Northwestern State University Alumni Association,Alumni Association,Natchitoches,LA,"FIA Card Services, N.A.",403,0
2012,Northwestern University,University,Evanston,IL,GE Capital Retail Bank,325,70
2012,Norwich University Alumni Association,Alumni Association,Northfield,VT,USAA Savings Bank,147,156
2012,Oakland University,University,Oakland,MI,Michigan State University Federal Credit Union,382,75
2012,Ohio Northern University Alumni Association,Alumni Association,Ada,OH,U.S. Bank National Association ND,343,20
2012,Oklahoma State University Alumni Association,Alumni Association,Stillwater,OK,Chase Bank,5074,0
2012,Old Dominion University Alumni Association,Alumni Association,Norfolk,VA,Capital One,327,71
2012,Ole Miss Alumni Association,Alumni Association,Oxford,MS,Capital One,430,367
2012,Omicron Delta Kappa,Other,Lexington,VA,"FIA Card Services, N.A.",1224,0
2012,Oregon State University Alumni Association,Alumni Association,Corvallis,OR,"Oregon Community Credit Union and OCCU Card Services, LLC",204,204
2012,"Oregon State University Alumni Association, Inc.",Alumni Association,Corvallis,OR,Chase Bank,2663,0
2012,Oswego Alumni Association,Alumni Association,Oswego,NY,"FIA Card Services, N.A.",1274,0
2012,Otterbein College,University,Westerville,OH,"FIA Card Services, N.A.",457,0
2012,Pace University,University,New York,NY,"FIA Card Services, N.A.",1371,1
2012,Park University,University,Kansas City,MO,UMB Bank,2,2
2012,Penn State Alumni Association,Alumni Association,University Park,PA,"FIA Card Services, N.A.",60490,1394
2012,Pennsylvania Pharmacists Association,Other,Harrisburg,PA,"FIA Card Services, N.A.",196,0
2012,Pepperdine University Alumni Association,Alumni Association,Malibu,CA,U.S. Bank National Association ND,684,90
2012,Phi Alpha Delta Law Fraternity International,Other,Baltimore,MD,"FIA Card Services, N.A.",1101,1
2012,Phi Delta Kappa International,Other,Bloomington,IN,"FIA Card Services, N.A.",768,0
2012,Phi Delta Theta Fraternity,Other,Oxford,OH,"FIA Card Services, N.A.",733,14
2012,Phi Eta Sigma,Other,Bowling Green,KY,"FIA Card Services, N.A.",1009,0
2012,Phi Kappa Phi,Other,Baton Rouge,LA,"FIA Card Services, N.A.",6168,28
2012,Phi Kappa Psi,Other,Indianapolis,IN,"FIA Card Services, N.A.",372,0
2012,Phi Kappa Sigma Intl. Fraternity,Other,Chester Springs,PA,UMB Bank,10,1
2012,Phi Kappa Tau Fraternity,Other,Oxford,OH,"FIA Card Services, N.A.",383,2
2012,"Phi Lota Alpha Fraternity, Inc.",Other,Brooklyn,NY,UMB Bank,23,4
2012,Phi Mu Alpha Sinfonia Fraternity of America Inc,Other,Evansville,IN,"FIA Card Services, N.A.",375,1
2012,Phi Mu Fraternity,Other,Tucker,GA,"FIA Card Services, N.A.",1518,23
2012,"Phi Rho Eta Fraternity, Inc.",Other,Chicago,IL,UMB Bank,1,0
2012,Phi Sigma Sigma Foundation,Foundation,Elkridge,MD,"FIA Card Services, N.A.",497,0
2012,Phi Theta Kappa International Honor Society,Other,Jackson,MS,"FIA Card Services, N.A.",13330,90
2012,Pi Beta Phi Fraternity Inc,Other,Town & Country,MO,"FIA Card Services, N.A.",1232,3
2012,Pi Kappa Alpha Corporation,Other,Memphis,TN,"FIA Card Services, N.A.",968,10
2012,Pi Lambda Phi ,Other,Danbury,CT,"FIA Card Services, N.A.",123,0
2012,Pi Sigma Epsilon Inc,Other,Hartland,WI,"FIA Card Services, N.A.",160,2
2012,Polytechnic Institute Alumni Association,Alumni Association,Brooklyn,NY,UMB Bank,25,4
2012,Prairie View A&M University - National Alumni Association,Alumni Association,Prairie View,TX,Capital One,11,4
2012,Princeton University Alumni Association,Alumni Association,Princeton,NJ,Capital One,0,0
2012,Project Management Institute,Other,Newton Square,PA,UMB Bank,52,0
2012,Providence College Alumni Association,Alumni Association,Providence,RI,"FIA Card Services, N.A.",1749,0
2012,Purdue Alumni Association,Alumni Association,West Lafayette,IN,Purdue Federal Credit Union,22567,3126
2012,Rensselaer Polytechnic Institute Alumni Association,Alumni Association,Troy,NY,U.S. Bank National Association ND,792,78
2012,Rhode Island College Alumni Association,Alumni Association,Providence,RI,U.S. Bank National Association ND,667,32
2012,Rhode Island School of Design,University,Providence,RI,"FIA Card Services, N.A.",843,0
2012,Rider University,University,Lawrenceville,NJ,"FIA Card Services, N.A.",553,0
2012,Robert Morris College Alumni Association,Alumni Association,Coraopolis,PA,"FIA Card Services, N.A.",377,0
2012,Rockhurst University,University,Kansas City,MO,"FIA Card Services, N.A.",401,1
2012,Rollins College Alumni Association,Alumni Association,Winter Park,FL,"FIA Card Services, N.A.",546,0
2012,Rose Hulman Institute of Technology,University,Terre Haute,IN,"FIA Card Services, N.A.",186,0
2012,Rowan University Alumni Association and Rowan University Foundation,"Alumni Association, Foundation",Glassboro,NJ,"FIA Card Services, N.A.",1388,1
2012,Russell Sage College Alumnae Association,Alumni Association,Troy,NY,"FIA Card Services, N.A.",309,0
2012,"Rutgers University Alumni Federation and Rutgers, the State University of New Jersey","Alumni Association, University",New Brunswick,NJ,U.S. Bank National Association ND,5156,363
2012,Saint Cloud State University Alumni Association,Alumni Association,Saint Cloud,MN,"FIA Card Services, N.A.",1608,1
2012,Saint Josephs College,University,Rensselaer,IN,"FIA Card Services, N.A.",290,0
2012,Saint Josephs College Alumni Association,Alumni Association,Brooklyn,NY,Capital One,17,18
2012,Saint Louis University,University,St. Louis,MO,"FIA Card Services, N.A.",2847,1
2012,Saint Marys College of California,Alumni Association,Moranga,CA,Capital One,14,5
2012,Saint Peter's College Alumni Association,Alumni Association,Jersey City,NJ,U.S. Bank National Association ND,301,27
2012,Salisbury University Foundation Inc,Foundation,Salisbury,MD,"FIA Card Services, N.A.",730,1
2012,Seminole Boosters Inc,Other,Tallahassee,FL,"FIA Card Services, N.A.",6947,49
2012,Shippensburg University Foundation Inc,Foundation,Shippensburg,PA,"FIA Card Services, N.A.",1404,0
2012,"Shippensburg University Student Services, Inc.",Other,Shippensburg,PA,Pennsylvania State Employees Credit Union,47,7
2012,Siena College,University,Loudonville,NY,"FIA Card Services, N.A.",487,2
2012,Sigma Alpha Epsilon Fraternity,Other,Evanston,IL,"FIA Card Services, N.A.",1198,4
2012,Sigma Alpha Iota International Music Fraternity,Other,Asheville,NC,"FIA Card Services, N.A.",612,4
2012,Sigma Beta Delta,Other,St. Louis,MO,"FIA Card Services, N.A.",312,1
2012,Sigma Chi,Other,Evanston,IL,U.S. Bank National Association ND,1085,102
2012,Sigma Kappa Sorority,Other,Indianapolis,IN,"FIA Card Services, N.A.",865,14
2012,Sigma Nu Fraternity Inc,Other,Lexington,VA,"FIA Card Services, N.A.",192,0
2012,Sigma Phi Delta Fraternity,Other,Rockford,IL,Capital One,12,2
2012,Sigma Pi Fraternity International Inc,Other,Vincennes,IN,"FIA Card Services, N.A.",694,2
2012,Sigma Sigma Sigma,Other,Woodstock,VA,"FIA Card Services, N.A.",636,1
2012,Sigma Tau Gamma Fraternity Inc,Other,Warrensburg,MO,"FIA Card Services, N.A.",282,3
2012,Sigma Theta Tau International Honor Society of Nursing Inc,Other,Indianapolis,IN,"FIA Card Services, N.A.",4317,357
2012,Sigma Xi The Scientific Research Society,Other,RTP,NC,"FIA Card Services, N.A.",744,5
2012,SIUE Alumni Association,Alumni Association,Edwardsville,IL,"FIA Card Services, N.A.",848,1
2012,"Slippery Rock State University Foundation, Inc.",Foundation,Slippery Rock,PA,U.S. Bank National Association ND,664,30
2012,Society of Nuclear Medicine,Other,New York,NY,"FIA Card Services, N.A.",649,0
2012,Society of Women Engineers,Other,New York,NY,"FIA Card Services, N.A.",888,0
2012,South Dakota School of Mines and Technology Foundation,Foundation,Rapid City,SD,"FIA Card Services, N.A.",218,0
2012,South Dakota State University Alumni Association,Alumni Association,Brookings,SD,U.S. Bank National Association ND,597,30
2012,Southeast Missouri State University,University,Cape Girardeau,MO,"FIA Card Services, N.A.",1154,1
2012,Southeastern Louisiana Alumni Association,Alumni Association,Hammond,LA,U.S. Bank National Association ND,432,5
2012,Southern Illinois University Alumni Association,Alumni Association,Carbondale,IL,Capital One,55,55
2012,Southwest Texas State University Alumni Association,Alumni Association,San Marcos,TX,"FIA Card Services, N.A.",2129,1
2012,St Ambrose University,University,Davenport,IA,"FIA Card Services, N.A.",179,0
2012,St Johns University,University,Collegeville,MN,"FIA Card Services, N.A.",583,0
2012,St Johns University New York,University,Queens,NY,"FIA Card Services, N.A.",7766,15
2012,St Lawrence University ,University,Canton,NY,"FIA Card Services, N.A.",562,1
2012,St Norbert College,University,De Pere,WI,"FIA Card Services, N.A.",374,0
2012,St. Louis College of Pharmacy Alumni Association,Alumni Association,St. Louis,MO,UMB Bank,3,0
2012,Stanford Alumni Association,Alumni Association,Stanford,CA,"FIA Card Services, N.A.",14306,305
2012,State University of Iowa Alumni Association,Alumni Association,Iowa City,IA,"FIA Card Services, N.A.",13826,501
2012,State University of New York Brockport Alumni Association,Alumni Association,Brockport,NY,"FIA Card Services, N.A.",594,0
2012,Stephen F Austin Alumni Association,Alumni Association,Nacagdoches,TX,"FIA Card Services, N.A.",159,4
2012,Stephens College,University,Columbia,MO,"FIA Card Services, N.A.",344,0
2012,Stetson University,University,Deland,FL,"FIA Card Services, N.A.",773,0
2012,Stonehill College Inc,Alumni Association,Easton,MA,"FIA Card Services, N.A.",341,0
2012,SUNY  Cortland Alumni Association,Alumni Association,Cortland,NY,U.S. Bank National Association ND,641,27
2012,"SUNY College at Oneonta Alumni Association, Inc. ",Alumni Association,Oneonta,NY,U.S. Bank National Association ND,570,39
2012,SUNY Fredonia Alumni Association,Alumni Association,Fredonia,NY,"FIA Card Services, N.A.",629,0
2012,SUNYIT Alumni Association,Alumni Association,Utica,NY,Capital One,1,1
2012,Syracuse Football Club,Alumni Association,Syracuse,NY,Capital One,0,0
2012,Syracuse University,University,Syracuse,NY,"FIA Card Services, N.A.",6617,269
2012,Talmudic University,University,Miami,FL,Capital One,2,0
2012,Tau Kappa Epsilon Fraternity,Other,Indianapolis,IN,"FIA Card Services, N.A.",300,13
2012,Temple University of the Commonwealth System of Higher Education,University,Philadelphia,PA,"FIA Card Services, N.A.",1877,294
2012,Tennessee State University Alumni Association,Alumni Association,Nashville,TN,"FIA Card Services, N.A.",325,1
2012,Tennessee Technological University Alumni Association,Alumni Association,Cookeville,TN,"FIA Card Services, N.A.",1480,3
2012,Texas AandM University Commerce Alumni Association,Alumni Association,Commerce,TX,"FIA Card Services, N.A.",526,4
2012,Texas Aggie Corps of Cadets Association,Alumni Association,College Station,TX,USAA Savings Bank,637,170
